"No.","Time","Source","Destination","Protocol","Length","Info"
"1087","8164.309915","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1088","8164.309748","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1089","8164.320130","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1090","8164.320037","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1091","8182.272392","20.100.0.1","10.100.0.1","S1AP","94","UEContextReleaseRequest [RadioNetwork-cause=user-inactivity]"
"1092","8182.272608","10.100.0.1","20.100.0.1","S1AP","90","UEContextReleaseCommand [RadioNetwork-cause=user-inactivity]"
"1093","8182.272527","10.100.0.11","20.100.0.11","GTPv2","54","Release Access Bearers Request"
"1094","8182.275905","20.100.0.1","10.100.0.1","S1AP","86","UEContextReleaseComplete"
"1095","8182.279963","20.100.0.11","10.100.0.11","GTPv2","60","Release Access Bearers Response"
"1096","8184.059347","10.100.0.1","20.100.0.1","S1AP","1370","InitialContextSetupRequest, UECapabilityInformation[Malformed Packet]"
"1097","8184.059049","20.100.0.23","10.100.0.23","S1AP/NAS-EPS","78","UplinkNASTransport, Service request"
"1098","8184.058946","20.100.0.1","10.100.0.1","S1AP/NAS-EPS","126","InitialUEMessage, Service request"
"1099","8184.109369","20.100.0.1","10.100.0.1","S1AP","106","InitialContextSetupResponse"
"1100","8184.109556","10.100.0.11","20.100.0.11","GTPv2","109","Modify Bearer Request"
"1101","8184.171131","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1102","8185.202429","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1103","8185.202610","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1104","8185.220267","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1105","8185.220392","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1106","8193.816249","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1107","8193.816052","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1108","8193.870770","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1109","8193.870603","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1110","8214.115247","10.100.0.11","20.100.0.11","GTPv2","54","Release Access Bearers Request"
"1111","8214.115114","20.100.0.1","10.100.0.1","S1AP","94","UEContextReleaseRequest [RadioNetwork-cause=user-inactivity]"
"1112","8214.115311","10.100.0.1","20.100.0.1","S1AP","90","UEContextReleaseCommand [RadioNetwork-cause=user-inactivity]"
"1113","8214.118720","20.100.0.1","10.100.0.1","S1AP","86","UEContextReleaseComplete"
"1114","8214.120230","20.100.0.11","10.100.0.11","GTPv2","60","Release Access Bearers Response"
"1115","8219.130359","20.100.0.23","10.100.0.23","S1AP/NAS-EPS","78","UplinkNASTransport, Service request"
"1116","8219.130271","20.100.0.1","10.100.0.1","S1AP/NAS-EPS","126","InitialUEMessage, Service request"
"1117","8219.130630","10.100.0.1","20.100.0.1","S1AP","1370","InitialContextSetupRequest, UECapabilityInformation[Malformed Packet]"
"1118","8219.175988","20.100.0.1","10.100.0.1","S1AP","106","InitialContextSetupResponse"
"1119","8219.176169","10.100.0.11","20.100.0.11","GTPv2","109","Modify Bearer Request"
"1120","8219.220877","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1121","8220.260322","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1122","8220.260533","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1123","8220.321251","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1124","8220.321378","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1125","8229.256006","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1126","8229.255850","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1127","8229.271178","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1128","8229.271068","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1129","8250.133112","10.100.0.1","20.100.0.1","S1AP","90","UEContextReleaseCommand [RadioNetwork-cause=user-inactivity]"
"1130","8250.133057","10.100.0.11","20.100.0.11","GTPv2","54","Release Access Bearers Request"
"1131","8250.132928","20.100.0.1","10.100.0.1","S1AP","94","UEContextReleaseRequest [RadioNetwork-cause=user-inactivity]"
"1132","8250.138018","20.100.0.1","10.100.0.1","S1AP","86","UEContextReleaseComplete"
"1133","8250.140654","20.100.0.11","10.100.0.11","GTPv2","60","Release Access Bearers Response"
"1134","8295.259741","20.100.0.23","10.100.0.23","S1AP/NAS-EPS","78","UplinkNASTransport, Service request"
"1135","8295.260063","10.100.0.1","20.100.0.1","S1AP","1370","InitialContextSetupRequest, UECapabilityInformation[Malformed Packet]"
"1136","8295.259623","20.100.0.1","10.100.0.1","S1AP/NAS-EPS","126","InitialUEMessage, Service request"
"1137","8295.309423","20.100.0.1","10.100.0.1","S1AP","106","InitialContextSetupResponse"
"1138","8295.309652","10.100.0.11","20.100.0.11","GTPv2","109","Modify Bearer Request"
"1139","8295.372040","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1140","8296.392214","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1141","8296.392358","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1142","8296.421121","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1143","8296.421245","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1144","8305.125140","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1145","8305.125283","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1146","8305.171372","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1147","8305.171479","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1148","8344.105891","20.100.0.1","10.100.0.1","S1AP","94","UEContextReleaseRequest [RadioNetwork-cause=user-inactivity]"
"1149","8344.106092","10.100.0.11","20.100.0.11","GTPv2","54","Release Access Bearers Request"
"1150","8344.106166","10.100.0.1","20.100.0.1","S1AP","90","UEContextReleaseCommand [RadioNetwork-cause=user-inactivity]"
"1151","8344.109452","20.100.0.1","10.100.0.1","S1AP","86","UEContextReleaseComplete"
"1152","8344.112110","20.100.0.11","10.100.0.11","GTPv2","60","Release Access Bearers Response"
"1153","8344.768830","20.100.0.1","10.100.0.1","S1AP/NAS-EPS","126","InitialUEMessage, Service request"
"1154","8344.768951","20.100.0.23","10.100.0.23","S1AP/NAS-EPS","78","UplinkNASTransport, Service request"
"1155","8344.769256","10.100.0.1","20.100.0.1","S1AP","1370","InitialContextSetupRequest, UECapabilityInformation[Malformed Packet]"
"1156","8344.813830","20.100.0.1","10.100.0.1","S1AP","106","InitialContextSetupResponse"
"1157","8344.813982","10.100.0.11","20.100.0.11","GTPv2","109","Modify Bearer Request"
"1158","8344.872945","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1159","8345.897996","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1160","8345.897843","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1161","8345.922057","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1162","8345.922161","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1163","8356.867882","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1164","8356.867705","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1165","8356.922419","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1166","8356.922322","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1167","8374.900198","20.100.0.1","10.100.0.1","S1AP","94","UEContextReleaseRequest [RadioNetwork-cause=user-inactivity]"
"1168","8374.900375","10.100.0.11","20.100.0.11","GTPv2","54","Release Access Bearers Request"
"1169","8374.900450","10.100.0.1","20.100.0.1","S1AP","90","UEContextReleaseCommand [RadioNetwork-cause=user-inactivity]"
"1170","8374.904207","20.100.0.1","10.100.0.1","S1AP","86","UEContextReleaseComplete"
"1171","8374.911392","20.100.0.11","10.100.0.11","GTPv2","60","Release Access Bearers Response"
"1172","8615.658309","20.100.0.23","10.100.0.23","S1AP/NAS-EPS","78","UplinkNASTransport, Service request"
"1173","8615.658215","20.100.0.1","10.100.0.1","S1AP/NAS-EPS","126","InitialUEMessage, Service request"
"1174","8615.658507","10.100.0.1","20.100.0.1","S1AP","1370","InitialContextSetupRequest, UECapabilityInformation[Malformed Packet]"
"1175","8615.699285","20.100.0.1","10.100.0.1","S1AP","106","InitialContextSetupResponse"
"1176","8615.699424","10.100.0.11","20.100.0.11","GTPv2","109","Modify Bearer Request"
"1177","8615.723965","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1178","8616.789633","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1179","8616.789467","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1180","8616.824352","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1181","8616.824474","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1182","8635.956056","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1183","8635.956213","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1184","8635.975553","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1185","8635.975668","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1186","9070.321235","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1187","9070.321393","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1188","9070.379237","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1189","9070.379357","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1190","9574.407855","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1191","9574.407997","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1192","9574.434265","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1193","9574.434130","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1194","10135.718726","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1195","10135.718886","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1196","10135.738320","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1197","10135.738426","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1198","10140.042138","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1199","10140.042314","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1200","10140.088663","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1201","10140.088802","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1202","10140.167956","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1203","10140.168109","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1204","10140.188351","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1205","10140.188232","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1206","10146.402028","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1207","10146.401899","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1208","10146.437890","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1209","10146.438026","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1210","10146.512708","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1211","10146.512495","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1212","10146.538234","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1213","10146.538354","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1214","10351.889726","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1215","10351.889886","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1216","10351.941024","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1217","10351.940877","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1218","10614.691204","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1219","10614.691055","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1220","10614.743001","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1221","10614.742905","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1222","10639.752459","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1223","10639.752321","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1224","10639.793356","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1225","10639.793221","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1226","10639.880365","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1227","10639.880470","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1228","10639.942903","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1229","10639.943025","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1230","10644.482205","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1231","10644.482022","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1232","10644.542773","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1233","10644.542885","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1234","10644.618071","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1235","10644.617947","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1236","10644.643217","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1237","10644.643308","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1238","10647.352107","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1239","10647.351936","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1240","10647.392840","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1241","10647.392722","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1242","10647.471733","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1243","10647.471491","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1244","10647.493278","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1245","10647.493401","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1246","10655.892421","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1247","10655.892626","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1248","10655.943361","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1249","10655.943231","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1250","10656.030298","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1251","10656.030437","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1252","10656.093208","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1253","10656.093079","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1254","10663.302013","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1255","10663.302177","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1256","10663.343184","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1257","10663.343308","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1258","10663.428402","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1259","10663.428521","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1260","10663.443706","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1261","10663.443528","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1262","10784.015928","10.100.0.1","20.100.0.1","S1AP","90","UEContextReleaseCommand [RadioNetwork-cause=user-inactivity]"
"1263","10784.015648","20.100.0.1","10.100.0.1","S1AP","94","UEContextReleaseRequest [RadioNetwork-cause=user-inactivity]"
"1264","10784.015851","10.100.0.11","20.100.0.11","GTPv2","54","Release Access Bearers Request"
"1265","10784.019114","20.100.0.1","10.100.0.1","S1AP","86","UEContextReleaseComplete"
"1266","10784.024312","20.100.0.11","10.100.0.11","GTPv2","60","Release Access Bearers Response"
"1267","10808.289115","20.100.0.1","10.100.0.1","S1AP/NAS-EPS","126","InitialUEMessage, Service request"
"1268","10808.289203","20.100.0.23","10.100.0.23","S1AP/NAS-EPS","78","UplinkNASTransport, Service request"
"1269","10808.289530","10.100.0.1","20.100.0.1","S1AP","1370","InitialContextSetupRequest, UECapabilityInformation[Malformed Packet]"
"1270","10808.339172","10.100.0.11","20.100.0.11","GTPv2","109","Modify Bearer Request"
"1271","10808.339024","20.100.0.1","10.100.0.1","S1AP","106","InitialContextSetupResponse"
"1272","10808.395184","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1273","10809.431274","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1274","10809.431488","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1275","10809.460152","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1276","10809.460297","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1277","10820.392868","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1278","10820.392721","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1279","10820.444694","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1280","10820.444478","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1281","10855.689725","10.100.0.1","20.100.0.1","S1AP","90","UEContextReleaseCommand [RadioNetwork-cause=user-inactivity]"
"1282","10855.689666","10.100.0.11","20.100.0.11","GTPv2","54","Release Access Bearers Request"
"1283","10855.689480","20.100.0.1","10.100.0.1","S1AP","94","UEContextReleaseRequest [RadioNetwork-cause=user-inactivity]"
"1284","10855.692970","20.100.0.1","10.100.0.1","S1AP","86","UEContextReleaseComplete"
"1285","10855.694019","20.100.0.11","10.100.0.11","GTPv2","60","Release Access Bearers Response"
"1286","10855.904864","20.100.0.11","10.100.0.11","GTPv2","71","Downlink Data Notification"
"1287","10855.905019","10.100.0.11","20.100.0.11","GTPv2","60","Downlink Data Notification Acknowledgement"
"1288","10855.905093","10.100.0.1","20.100.0.1","S1AP","114","Paging"
"1289","10856.589171","20.100.0.1","10.100.0.1","S1AP/NAS-EPS","126","InitialUEMessage, Service request"
"1290","10856.589284","20.100.0.23","10.100.0.23","S1AP/NAS-EPS","78","UplinkNASTransport, Service request"
"1291","10856.589586","10.100.0.1","20.100.0.1","S1AP","1370","InitialContextSetupRequest, UECapabilityInformation[Malformed Packet]"
"1292","10856.635837","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1293","10856.635659","20.100.0.1","10.100.0.1","S1AP","106","InitialContextSetupResponse"
"1294","10856.694958","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1295","10857.727282","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1296","10857.727441","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1297","10857.744941","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1298","10857.745072","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1299","10868.689390","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1300","10868.689521","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1301","10868.745459","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1302","10868.745361","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1303","10939.691391","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1304","10939.691542","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1305","10939.745383","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1306","10939.745486","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1307","10941.502296","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
"1308","10941.502457","10.100.0.11","20.100.0.11","GTPv2","104","Modify Bearer Request"
"1309","10941.545868","10.100.0.1","20.100.0.1","S1AP","98","E-RABModificationConfirm"
"1310","10941.545738","20.100.0.11","10.100.0.11","GTPv2","93","Modify Bearer Response"
"1311","10941.621446","20.100.0.1","10.100.0.1","S1AP","106","E-RABModificationIndication"
